149,0.964000
150,0.956000
151,0.955000
152,0.956000
153,0.957000
154,0.953000
155,0.952000
156,0.954000
157,0.959000
158,0.952000
159,0.954000
160,0.955000
161,0.948000
162,0.960000
163,0.959000
164,0.953000
165,0.957000
166,0.957000
167,0.956000
168,0.960000
169,0.952000
170,0.951000
171,0.953000
172,0.954000
173,0.946000
174,0.955000
175,0.954000
176,0.954000
177,0.952000
178,0.958000
179,0.950000
180,0.951000
181,0.954000
182,0.959000
183,0.951000
184,0.960000
185,0.959000
186,0.950000
187,0.960000
188,0.948000
189,0.959000
190,0.946000
191,0.950000
192,0.950000
193,0.953000
194,0.948000
195,0.956000
196,0.953000
197,0.954000
198,0.951000
199,0.948000
200,0.956000
201,0.948000
202,0.958000
203,0.952000
204,0.957000
205,0.963000
206,0.954000
207,0.945000
208,0.947000
209,0.952000
210,0.955000
211,0.953000
212,0.953000
213,0.962000
214,0.957000
215,0.956000
216,0.954000
217,0.957000
218,0.954000
219,0.954000
220,0.945000
221,0.955000
222,0.955000
223,0.951000
224,0.958000
225,0.954000
226,0.961000
227,0.959000
228,0.952000
229,0.955000
230,0.957000
231,0.952000
232,0.949000
233,0.948000
234,0.943000
235,0.955000
236,0.956000
237,0.954000
238,0.952000
239,0.955000
240,0.941000
241,0.953000
242,0.954000
243,0.959000
244,0.953000
245,0.946000
246,0.944000
247,0.950000
248,0.945000
249,0.955000
250,0.949000
251,0.949000
252,0.958000
253,0.949000
254,0.964000
255,0.960000
256,0.951000
257,0.951000
258,0.952000
259,0.948000
260,0.951000
261,0.957000
262,0.952000
263,0.957000
264,0.959000
265,0.963000
266,0.963000
267,0.954000
268,0.961000
269,0.962000
270,0.959000
271,0.961000
272,0.952000
273,0.961000
274,0.961000
275,0.960000
276,0.969000
277,0.957000
278,0.956000
279,0.958000
280,0.953000
281,0.952000
282,0.956000
283,0.951000
284,0.952000
285,0.955000
286,0.962000
287,0.954000
288,0.963000
289,0.957000
290,0.957000
291,0.953000
292,0.959000
293,0.948000
294,0.948000
295,0.954000
296,0.943000
297,0.952000
298,0.949000
299,0.943000
300,0.953000
301,0.952000
302,0.953000
303,0.958000
304,0.955000
305,0.957000
306,0.956000
307,0.953000
308,0.955000
309,0.956000
310,0.946000
311,0.956000
312,0.955000
313,0.953000
314,0.960000
315,0.957000
316,0.950000
317,0.959000
318,0.961000
319,0.956000
320,0.955000
321,0.958000
322,0.957000
323,0.961000
324,0.957000
325,0.950000
326,0.955000
327,0.957000
328,0.964000
329,0.961000
330,0.961000
331,0.959000
332,0.960000
333,0.952000
334,0.960000
335,0.956000
336,0.962000
337,0.958000
338,0.953000
339,0.952000
340,0.956000
341,0.955000
342,0.956000
343,0.960000
344,0.954000
345,0.962000
346,0.958000
347,0.956000
348,0.952000
349,0.961000
350,0.958000
351,0.962000
352,0.962000
353,0.961000
354,0.958000
355,0.955000
356,0.957000
357,0.959000
358,0.955000
359,0.956000
360,0.963000
361,0.958000
362,0.954000
363,0.951000
364,0.961000
365,0.961000
366,0.959000
367,0.948000
368,0.958000
369,0.960000
370,0.960000
371,0.960000
372,0.964000
373,0.961000
374,0.957000
375,0.958000
376,0.959000
377,0.961000
378,0.957000
379,0.953000
380,0.957000
381,0.966000
382,0.967000
383,0.957000
384,0.963000
385,0.963000
386,0.961000
387,0.960000
388,0.957000
389,0.967000
390,0.959000
391,0.958000
392,0.958000
393,0.965000
394,0.963000
395,0.953000
396,0.955000
397,0.964000
398,0.958000
399,0.957000
400,0.951000
401,0.966000
402,0.958000
403,0.962000
404,0.963000
405,0.954000
406,0.960000
407,0.945000
408,0.964000
409,0.956000
410,0.957000
411,0.961000
412,0.961000
413,0.960000
414,0.959000
415,0.949000
416,0.959000
417,0.957000
418,0.956000
419,0.959000
420,0.964000
421,0.963000
422,0.955000
423,0.967000
424,0.960000
425,0.962000
426,0.959000
427,0.963000
428,0.960000
429,0.961000
430,0.954000
431,0.961000
432,0.963000
433,0.960000
434,0.960000
435,0.954000
436,0.949000
437,0.958000
438,0.965000
439,0.951000
440,0.954000
441,0.959000
442,0.954000
443,0.953000
444,0.956000
445,0.958000
446,0.959000
447,0.961000
448,0.958000
449,0.959000
450,0.958000
451,0.966000
452,0.957000
453,0.959000
454,0.963000
455,0.961000
456,0.949000
457,0.957000
458,0.945000
459,0.965000
460,0.959000
461,0.964000
462,0.960000
463,0.964000
464,0.963000
465,0.959000
466,0.965000
467,0.955000
468,0.953000
469,0.957000
470,0.956000
471,0.960000
472,0.956000
473,0.961000
474,0.956000
475,0.960000
476,0.957000
477,0.955000
478,0.963000
479,0.964000
480,0.959000
481,0.958000
482,0.958000
483,0.965000
484,0.965000
485,0.957000
486,0.960000
487,0.961000
488,0.967000
489,0.952000
490,0.956000
491,0.952000
492,0.960000
493,0.959000
494,0.958000
495,0.957000
496,0.957000
497,0.958000
498,0.958000
499,0.958000
